A номер;B номер;IMSI;Дата (коммутатор);Продолжительность;Набрано;Переадресовано;IMEI;ID первой БС;Адрес первой БС;Коммутатор ID;Коммутатор;SMS центр;Тип записи;Тип соединения;Время по Москве;Номер;Контакт;LAC
79216666377;79062863352;250992180008353;31.10.2013 16:54:54;34;79062863352;;351530048989180;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Входящий звонок;Local;31.10.2013 16:54:54;79062863352;79216666377;6238
79113013030;79062863352;250992180008353;31.10.2013 17:13:02;41;79062863352;;351530048989180;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Входящий звонок;Local;31.10.2013 17:13:02;79062863352;79113013030;6238
79114167216;79062863352;250992180008353;31.10.2013 17:14:29;87;79062863352;;351530048989180;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Входящий звонок;Local;31.10.2013 17:14:29;79062863352;79114167216;6238
79113033379;79062863352;250992180008353;31.10.2013 17:48:27;148;79062863352;;351530048989180;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Входящий звонок;Local;31.10.2013 17:48:27;79062863352;79113033379;6238
79062863352;79113033433;;31.10.2013 20:55:20;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;31.10.2013 20:55:20;79062863352;79113033433;
79112009993;79062863352;250992180008353;31.10.2013 21:13:22;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79112009993;SMS Входящее;Local;31.10.2013 21:13:22;79062863352;79112009993;6238
79112009993;79062863352;250992180008353;31.10.2013 21:13:26;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79112009993;SMS Входящее;Local;31.10.2013 21:13:26;79062863352;79112009993;6238
79215101913;79062863352;250992180008353;31.10.2013 22:05:09;213;79062863352;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;31.10.2013 22:05:09;79062863352;79215101913;6238
79062863352;79216666377;;31.10.2013 22:11:09;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;31.10.2013 22:11:09;79062863352;79216666377;
79062863352;79113009799;;01.11.2013 08:19:06;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 08:19:06;79062863352;79113009799;
79112009993;79062863352;250992180008353;01.11.2013 08:19:59;0;;;352833037456380;20482 ;"Энская обл, Энск г, Челюскинцев ул, д.1, стадион ""Профсоюзов"", осветительная вышка";79062919999;Энск;79112009993;SMS Входящее;Local;01.11.2013 08:19:59;79062863352;79112009993;6238
79216050685;79062863352;250992180008353;01.11.2013 09:41:38;45;79062863352;;352833037456380;21791 ;Энская обл, Энск г, Фрунзе, ТП ООО Гидротехник;79062919999;Энск;;Входящий звонок;Local;01.11.2013 09:41:38;79062863352;79216050685;6238
79062863352;79522959984;;01.11.2013 10:22:59;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 10:22:59;79062863352;79522959984;
79043490003;79062863352;250992180008353;01.11.2013 10:23:54;0;;;352833037456380;20362 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79043490003;SMS Входящее;Local;01.11.2013 10:23:54;79062863352;79043490003;6238
79062863352;79216666377;;01.11.2013 10:24:15;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 10:24:15;79062863352;79216666377;
79062863352;79113034457;250992180008353;01.11.2013 11:05:56;16;79113034457;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;01.11.2013 11:05:56;79062863352;79113034457;6238
79062863352;79062863357;;01.11.2013 11:13:40;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 11:13:40;79062863352;79062863357;
79062863352;79062863357;;01.11.2013 11:13:44;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 11:13:44;79062863352;79062863357;
79062863352;79022823262;250992180008353;01.11.2013 11:25:14;6;79022823262;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;01.11.2013 11:25:14;79062863352;79022823262;6238
79022823262;79062863352;250992180008353;01.11.2013 11:25:40;234;79062863352;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Входящий звонок;Local;01.11.2013 11:25:40;79062863352;79022823262;6238
79062863357;79062863352;;01.11.2013 11:26:19;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 11:26:19;79062863357;79062863352;
79062863352;79062863357;;01.11.2013 11:31:15;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 11:31:15;79062863352;79062863357;
79062863352;79216666377;;01.11.2013 12:34:45;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 12:34:45;79062863352;79216666377;
79062863352;79216666377;250992180008353;01.11.2013 12:51:22;6;79216666377;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;01.11.2013 12:51:22;79062863352;79216666377;6238
79043490003;79062863352;250992180008353;01.11.2013 13:49:09;0;;;352833037456380;23632 ;"Энская обл, Энск г, Промышленная, д.26, АМС ОАО ""ВымпелКом""";79062919999;Энск;79043490003;SMS Входящее;Local;01.11.2013 13:49:09;79062863352;79043490003;6238
79062863352;79113009799;;01.11.2013 14:05:47;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 14:05:47;79062863352;79113009799;
79113037725;79062863352;250992180008353;01.11.2013 14:19:12;36;79062863352;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;01.11.2013 14:19:12;79062863352;79113037725;6238
79062863352;79216666377;;01.11.2013 15:51:11;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 15:51:11;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 15:51:18;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 15:51:18;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 15:51:23;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 15:51:23;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 15:51:27;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 15:51:27;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 15:56:12;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 15:56:12;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 16:20:11;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 16:20:11;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 16:30:15;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 16:30:15;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 16:32:16;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 16:32:16;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 16:32:20;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 16:32:20;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 16:35:16;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 16:35:16;79062863352;79216666377;
79219600002;79062863352;250992180008353;01.11.2013 17:01:49;0;;;352833037456380;21624 ;;79062919999;Энск;79219600002;SMS Входящее;Local;01.11.2013 17:01:49;79062863352;79219600002;6238
79219600002;79062863352;250992180008353;01.11.2013 17:01:56;0;;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;79219600002;SMS Входящее;Local;01.11.2013 17:01:56;79062863352;79219600002;6238
79219600002;79062863352;250992180008353;01.11.2013 17:02:06;0;;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;79219600002;SMS Входящее;Local;01.11.2013 17:02:06;79062863352;79219600002;6238
79219600002;79062863352;250992180008353;01.11.2013 17:07:22;0;;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;79219600002;SMS Входящее;Local;01.11.2013 17:07:22;79062863352;79219600002;6238
79219600002;79062863352;250992180008353;01.11.2013 17:07:28;0;;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;79219600002;SMS Входящее;Local;01.11.2013 17:07:28;79062863352;79219600002;6238
79219600002;79062863352;250992180008353;01.11.2013 17:07:34;0;;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;79219600002;SMS Входящее;Local;01.11.2013 17:07:34;79062863352;79219600002;6238
79062863352;79533082213;250992180008353;01.11.2013 17:36:44;76;79533082213;;352833037456380;20483 ;"Энская обл, Энск г, Челюскинцев ул, д.1, стадион ""Профсоюзов"", осветительная вышка";79062919999;Энск;;Исходящий звонок;Local;01.11.2013 17:36:44;79062863352;79533082213;6238
79062863352;79533082213;;01.11.2013 17:49:40;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 17:49:40;79062863352;79533082213;
79522959984;79062863352;250992180008353;01.11.2013 17:53:09;30;79062863352;;352833037456380;20312 ;Энская обл, Энск г, Старостина ул, д.93;79062919999;Энск;;Входящий звонок;Local;01.11.2013 17:53:09;79062863352;79522959984;6238
79062863352;79216666377;250992180008353;01.11.2013 18:03:34;35;79216666377;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;01.11.2013 18:03:34;79062863352;79216666377;6238
79043490003;79062863352;250992180008353;01.11.2013 18:03:37;0;;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;79043490003;SMS Входящее;Local;01.11.2013 18:03:37;79062863352;79043490003;6238
79062863352;79533082213;;01.11.2013 18:29:33;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 18:29:33;79062863352;79533082213;
79062863352;79522959984;250992180008353;01.11.2013 18:30:01;69;79522959984;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;01.11.2013 18:30:01;79062863352;79522959984;6238
79062863352;79522959984;250992180008353;01.11.2013 18:59:09;16;79522959984;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;01.11.2013 18:59:09;79062863352;79522959984;6238
79114167216;79062863352;250992180008353;01.11.2013 19:55:08;898;79062863352;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;01.11.2013 19:55:08;79062863352;79114167216;6238
79062863352;79113408343;;01.11.2013 20:13:42;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 20:13:42;79062863352;79113408343;
79062863352;79522959984;250992180008353;01.11.2013 20:23:53;16;79522959984;;352833037456380;21232 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;01.11.2013 20:23:53;79062863352;79522959984;6238
79062863352;79113033433;;01.11.2013 20:27:45;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 20:27:45;79062863352;79113033433;
79112009993;79062863352;250992180008353;01.11.2013 21:09:50;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79112009993;SMS Входящее;Local;01.11.2013 21:09:50;79062863352;79112009993;6238
79113033433;79062863352;250992180008353;01.11.2013 21:11:20;59;79062863352;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;01.11.2013 21:11:20;79062863352;79113033433;6238
79062863352;79216666377;;01.11.2013 21:22:25;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 21:22:25;79062863352;79216666377;
79062863352;79110648946;;01.11.2013 21:31:18;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 21:31:18;79062863352;79110648946;
79062863352;79110648946;;01.11.2013 21:31:23;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 21:31:23;79062863352;79110648946;
79062863352;79110648946;;01.11.2013 21:31:28;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 21:31:28;79062863352;79110648946;
79112009993;79062863352;250992180008353;01.11.2013 21:34:06;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79112009993;SMS Входящее;Local;01.11.2013 21:34:06;79062863352;79112009993;6238
79112009993;79062863352;250992180008353;01.11.2013 21:34:12;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79112009993;SMS Входящее;Local;01.11.2013 21:34:12;79062863352;79112009993;6238
79062863352;79110648946;;01.11.2013 21:36:19;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 21:36:19;79062863352;79110648946;
79113033031;79062863352;250992180008353;01.11.2013 21:39:21;47;79062863352;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Входящий звонок;Local;01.11.2013 21:39:21;79062863352;79113033031;6238
79062863352;79216666377;;01.11.2013 23:55:17;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 23:55:17;79062863352;79216666377;
79062863352;79216666377;;01.11.2013 23:55:22;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;01.11.2013 23:55:22;79062863352;79216666377;
79062863352;79216666377;;02.11.2013 00:15:08;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;02.11.2013 00:15:08;79062863352;79216666377;
79219600002;79062863352;250992180008353;02.11.2013 00:16:23;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79219600002;SMS Входящее;Local;02.11.2013 00:16:23;79062863352;79219600002;6238
79062863352;79216666377;;02.11.2013 00:17:15;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;02.11.2013 00:17:15;79062863352;79216666377;
79219600002;79062863352;250992180008353;02.11.2013 09:46:09;0;;;352833037456380;20071 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;79219600002;SMS Входящее;Local;02.11.2013 09:46:09;79062863352;79219600002;6238
